path,raw_output,true_class_id,true_class_name,predicted_class_id,predicted_class_name
Akarna_Dhanurasana/680.jpg,"Description: The woman is lying on her back with her legs bent and crossed over her body. She is holding her arms out to the sides and has a flower in her hair.
Predicted Yoga Pose: Wide-Legged Forward Bend",0,Akarna Dhanurasana,77,Wide-Legged Forward Bend
Akarna_Dhanurasana/87.jpg,"Description : A man in an orange outfit and yellow shirt is in a seated position with his legs stretched out in front of him.
Predicted Yoga Pose : Bound Angle Pose",0,Akarna Dhanurasana,Bilinmiyor,Bilinmiyor
Akarna_Dhanurasana/160.jpg,"Description: A person is lying on their stomach, with their legs bent and reaching upwards, while holding their arms out to the sides.
Predicted Yoga Pose: Wide-Legged Forward Bend",0,Akarna Dhanurasana,77,Wide-Legged Forward Bend
Bharadvaja's_Twist_pose_or_Bharadvajasana_I_/40.jpg,"Description : A woman is sitting on the floor with her legs crossed and her arms resting on her knees. She is looking forward with her eyes closed.
Predicted Yoga Pose : Half Lord of the Fishes Pose",1,Bharadvaja's Twist,Bilinmiyor,Bilinmiyor
Bharadvaja's_Twist_pose_or_Bharadvajasana_I_/8.jpg,"Description : The woman is sitting cross-legged on a purple yoga mat with her legs crossed.
Predicted Yoga Pose : Bound Angle Pose",1,Bharadvaja's Twist,Bilinmiyor,Bilinmiyor
Bharadvaja's_Twist_pose_or_Bharadvajasana_I_/635.jpg,"Description : A man in a black tank top and black shorts is sitting on a yoga mat with his legs crossed, holding his hands in front of his chest.
Predicted Yoga Pose : Plow Pose

Yoga Pose Classes: Plow Pose",1,Bharadvaja's Twist,Bilinmiyor,Bilinmiyor
Bharadvaja's_Twist_pose_or_Bharadvajasana_I_/126.jpg,"Description : A woman is sitting on a yoga mat with her legs crossed.
Predicted Yoga Pose : Half Lord of the Fishes Pose",1,Bharadvaja's Twist,Bilinmiyor,Bilinmiyor
Bharadvaja's_Twist_pose_or_Bharadvajasana_I_/139.jpg,"Description: The woman is sitting on a yoga mat with her legs crossed and arms extended in front of her.
Predicted Yoga Pose: Eagle Pose",1,Bharadvaja's Twist,18,Eagle Pose
Bharadvaja's_Twist_pose_or_Bharadvajasana_I_/499.jpg,"Description : A woman is sitting cross-legged on a yoga mat with her legs crossed in front of her.
Predicted Yoga Pose : Bound Angle Pose",1,Bharadvaja's Twist,Bilinmiyor,Bilinmiyor
Bharadvaja's_Twist_pose_or_Bharadvajasana_I_/444.jpg,"Description : The woman is in a seated position with her legs crossed.
Predicted Yoga Pose : Bharadvaja's Twist",1,Bharadvaja's Twist,Bilinmiyor,Bilinmiyor
Bharadvaja's_Twist_pose_or_Bharadvajasana_I_/439.jpg,"Description : A man with a beard is sitting cross-legged on a yoga mat with his legs crossed.
Predicted Yoga Pose : Bridge Pose",1,Bharadvaja's Twist,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/239.jpg,"Description : The person is lying on the ground with their arms extended above their head.
Predicted Yoga Pose : Eagle Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/215.jpg,"Description : A woman is doing a handstand on her yoga mat.
Predicted Yoga Pose : Handstand Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/107.jpg,"Description : A woman is balancing on her toes with her legs crossed in an inverted V-shape.
Predicted Yoga Pose : Bridge Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/546.jpg,"Description : Three women are sitting on yoga mats with their legs crossed in a seated position.
Predicted Yoga Pose : Seated Forward Bend",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/429.jpg,"Description : A person is lying on a yoga mat and is in a bent position with their feet flat on the floor.
Predicted Yoga Pose : Bound Angle Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/170.jpg,"Description: A woman is lying on her stomach on a wooden deck, with her legs extended behind her, and her hands placed on her stomach.
Predicted Yoga Pose: Half Lord of the Fishes Pose",2,Boat Pose,30,Half Lord of the Fishes Pose
Boat_Pose_or_Paripurna_Navasana_/282.jpg,"Description: The woman is in a seated position, with her legs crossed and her hands resting on her knees. She has her eyes closed and her head tilted back, appearing to be in a meditative or relaxing state.
Predicted Yoga Pose: Seated Cross-Legged Pose",2,Boat Pose,52,Seated Forward Bend
Boat_Pose_or_Paripurna_Navasana_/402.jpg,"Description: The woman is sitting on the ground with her legs crossed and her arms resting on her knees. She is holding her feet with her hands.
Predicted Yoga Pose: Bound Angle Pose",2,Boat Pose,3,Bound Angle Pose
Boat_Pose_or_Paripurna_Navasana_/491.jpg,"Description: A woman in a boat pose with her legs bent and arms extended forward.
Predicted Yoga Pose: Boat Pose",2,Boat Pose,2,Boat Pose
Boat_Pose_or_Paripurna_Navasana_/305.jpg,"Description: The man is lying on his stomach, with his arms bent and extended out to the sides.
Predicted Yoga Pose: Wide-Legged Forward Bend",2,Boat Pose,77,Wide-Legged Forward Bend
Boat_Pose_or_Paripurna_Navasana_/220.jpg,"Description: The man is in a squat position with one leg lifted and bent behind his body, with his arms stretched out in front of him.
Predicted Yoga Pose: Bharadvaja's Twist",2,Boat Pose,1,Bharadvaja's Twist
Boat_Pose_or_Paripurna_Navasana_/77.jpg,"Description: The woman is lying on her stomach on a yoga mat, with her arms resting on her sides and her legs straight.
Predicted Yoga Pose: Shoulder-Pressing Pose",2,Boat Pose,53,Shoulder-Pressing Pose
Boat_Pose_or_Paripurna_Navasana_/524.jpg,"Description : A woman with her legs spread apart in a yoga pose.
Predicted Yoga Pose : Extended Side Angle Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/24.jpg,"Description: The woman is lying on her back with her legs raised and arms stretched out in front of her. She is wearing a tank top and blue pants.
Predicted Yoga Pose: Downward-Facing Dog",2,Boat Pose,17,Downward-Facing Dog
Boat_Pose_or_Paripurna_Navasana_/390.jpg,"Description : A woman with long hair is sitting on a yoga mat and holding her legs up in the air.
Predicted Yoga Pose : Plow Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/618.jpg,"Description : A person in a forward bend pose with their arms extended.
Predicted Yoga Pose : Eagle Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/286.jpg,"Description : A woman is sitting with her legs crossed in a yoga pose.
Predicted Yoga Pose : Bound Angle Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/302.jpg,"Description : A woman in black clothing is practicing yoga on a beach . She is holding her arms out in front of her while her legs are bent.
Predicted Yoga Pose : Downward-Facing Dog

Yoga Pose Classes:
Downward-Facing Dog",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/120.jpg,"Description : A woman is sitting on the floor in a yoga pose.
Predicted Yoga Pose : Chair Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/477.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Boat_Pose_or_Paripurna_Navasana_/477.jpg',2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/650.jpg,"Description: The woman is in a kneeling position with her knees bent and her feet close together. Her arms are extended in front of her, reaching towards the ground.
Predicted Yoga Pose: Knee-to-Knee Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/423.jpg,"Description : The woman is sitting on the ground with her legs crossed, and her arms are stretched out in front of her.
Predicted Yoga Pose : Cockerel Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/95.jpg,"Description : A woman with blond hair and wearing a yellow tank top and black leggings is in a plank pose on a blue mat.
Predicted Yoga Pose : Plow Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/51.jpg,"Description : A woman is doing a handstand on the beach.
Predicted Yoga Pose : Handstand",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/229.jpg,"Description : A man sitting on a chair, holding his legs in a position that looks like he's about to do a handstand.
Predicted Yoga Pose : Handstand",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/344.jpg,"Description : A man in a plank pose with his arms extended overhead and his legs bent at the knees.
Predicted Yoga Pose : Plank Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/475.jpg,"Description: A woman is sitting on the floor with her legs crossed, with her arms raised above her head.
Predicted Yoga Pose: Bridge Pose",2,Boat Pose,5,Bridge Pose
Boat_Pose_or_Paripurna_Navasana_/153.jpg,"Description : A woman is lying on her stomach on a yoga mat with her arms extended out to the sides, her legs bent at the knees, and her head turned to one side.
Predicted Yoga Pose : Half Lord of the Fishes Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/99.jpg,"Description : The woman is lying on the floor with her arms crossed and her legs in a bent position, appearing to be in a relaxed and meditative state.
Predicted Yoga Pose : Bound Angle Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/557.jpg,"Description : A woman is sitting on a yoga mat and holding her legs up in the air.
Predicted Yoga Pose : Upward Facing Two-Foot Staff Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/620.jpg,"Description : A woman in a gray top and gray pants is sitting on a blue yoga mat with her legs crossed in a yoga pose.
Predicted Yoga Pose : Half Lord of the Fishes Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/149.jpg,"Description : A woman in a yoga pose with her legs bent and her arms extended out in front of her.
Predicted Yoga Pose : Extended Side Angle Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/549.jpg,"Description: The woman is lying on her back on a large tree trunk, stretching out her arms and legs.
Predicted Yoga Pose: Extended Side Angle Pose

Extended Side Angle Pose is a yoga pose that helps in stretching the side body and improving flexibility. The pose involves lying on one side and extending the opposite arm and leg outwards while keeping the other arm and leg extended on the opposite side. This pose helps in releasing tension in the side body and improving balance.",2,Boat Pose,20,Extended Puppy Pose
Boat_Pose_or_Paripurna_Navasana_/205.jpg,"Description : A woman sitting on a mat, with her hands outstretched in front of her.
Predicted Yoga Pose : Boat Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/279.jpg,"Description : A woman with a tattoo on her leg is practicing yoga.
Predicted Yoga Pose : Eagle Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/309.jpg,"Description: The man is lying on his back on a green yoga mat, with his arms extended out to the sides.
Predicted Yoga Pose: Wide-Legged Forward Bend",2,Boat Pose,77,Wide-Legged Forward Bend
Boat_Pose_or_Paripurna_Navasana_/495.jpg,"Description : A woman is sitting on her knees in a yoga pose, her hands on her knees.
Predicted Yoga Pose : Extended Side Angle Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/398.jpg,"Description : A woman is doing a plank pose on a yoga mat with her hands and feet on the mat.
Predicted Yoga Pose : Plank Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/635.jpg,"Description : Two women sitting on a yoga mat with their legs crossed.
Predicted Yoga Pose : Bridge Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/43.jpg,"Description: The woman is lying on her stomach, holding her arms out to the side with her palms facing down, and her legs are bent at the knees.
Predicted Yoga Pose: Downward-Facing Dog",2,Boat Pose,17,Downward-Facing Dog
Boat_Pose_or_Paripurna_Navasana_/525.jpg,"Description : The man is in a handstand pose with his legs extended and arms reaching up.
Predicted Yoga Pose : Handstand",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/520.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Boat_Pose_or_Paripurna_Navasana_/520.jpg',2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/468.jpg,"Description : A woman is sitting on the floor with her legs crossed and her hands resting on her knees.
Predicted Yoga Pose : Half Lord of the Fishes Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/416.jpg,"Description : A woman in a green mat is sitting on the floor with her arms stretched out to her sides, her fingers pointing towards the ceiling.
Predicted Yoga Pose : Eagle Pose",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/4.jpg,"Description: The man is doing a forearm plank pose with his body in a straight line from his head to his feet, with his hands resting on his mat.
Predicted Yoga Pose: Forearm Plank",2,Boat Pose,Bilinmiyor,Bilinmiyor
Boat_Pose_or_Paripurna_Navasana_/218.jpg,"Description: The woman is sitting on a wooden deck and holding her legs in front of her, with her hands resting on her knees.
Predicted Yoga Pose: Half Lord of the Fishes Pose",2,Boat Pose,30,Half Lord of the Fishes Pose
Bound_Angle_Pose_or_Baddha_Konasana_/1_444.jpg,"Description: The woman is sitting on a cushion on the floor, with her legs crossed in a yoga pose. She has her hands resting on her knees and is in a meditative posture.
Predicted Yoga Pose: Bridge Pose",3,Bound Angle Pose,5,Bridge Pose
Bound_Angle_Pose_or_Baddha_Konasana_/1_312.jpg,"Description : A woman is lying on her stomach in the ocean, with her arms crossed in front of her.
Predicted Yoga Pose : Reclining Leg Lift Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_76.jpg,"Description : A shirtless man with short hair sits on the floor with his legs crossed in a seated position.
Predicted Yoga Pose : Plow Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/2_274.jpg,"Description : The woman is sitting on the floor with her legs crossed, with her hands resting on her knees.
Predicted Yoga Pose : Cross-Legged Pigeon Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_145.jpg,"Description : A woman with a cross necklace is sitting on a yoga mat with her hands on her knees and her legs crossed.
Predicted Yoga Pose : Bow Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_271.jpg,"Description : A woman sitting on a yoga mat with her legs crossed and her hands on her knees.
Predicted Yoga Pose : Bound Angle Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/2_54.jpg,"Description : A man is sitting cross-legged on a yoga mat with his legs crossed.
Predicted Yoga Pose : Half Lord of the Fishes Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_438.jpg,"Description : The woman is sitting in a cross-legged position on a yoga mat with her hands resting on her knees.
Predicted Yoga Pose : Cross-Legged Seated Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_351.jpg,"Description: The woman is sitting on a yoga mat with her legs crossed, arms resting on her thighs, and her body facing forward.
Predicted Yoga Pose: Bow Pose",3,Bound Angle Pose,4,Bow Pose
Bound_Angle_Pose_or_Baddha_Konasana_/1_160.jpg,"Description : A woman sitting cross-legged on a yoga mat with her legs crossed.
Predicted Yoga Pose : Half Moon Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/2_301.jpg,"Description : A pregnant woman is sitting on a yoga mat with her legs crossed and her arms resting on her knees.
Predicted Yoga Pose : Bound Angle Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/2_312.jpg,"Description : The woman is sitting on the ground in a yoga pose, with her legs crossed and her hands resting on her knees.
Predicted Yoga Pose : Half Lord of the Fishes Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/2_31.jpg,"Description : A man is sitting cross-legged on the floor with his arms resting on his knees.
Predicted Yoga Pose : Chair Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_199.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Bound_Angle_Pose_or_Baddha_Konasana_/1_199.jpg',3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_373.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Bound_Angle_Pose_or_Baddha_Konasana_/1_373.jpg',3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_539.jpg,"Description : A woman in an ardha padmasana yoga pose .
Predicted Yoga Pose : Ardha Padmasana",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_63.jpg,"Description : A woman with brown hair is sitting on the floor, with her legs crossed and her hands resting on her knees. She is looking forward and has a relaxed expression on her face.
Predicted Yoga Pose : Bridge Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/2_267.jpg,"Description: The woman is sitting on the floor with her legs crossed and her hands resting on her knees. She is in a seated position with her arms crossed in front of her chest.
Predicted Yoga Pose: Seated Crossed Legs",3,Bound Angle Pose,52,Seated Forward Bend
Bound_Angle_Pose_or_Baddha_Konasana_/2_210.jpg,"Description : Pregnant woman with hands on hips, legs apart, with a baby bump visible.
Predicted Yoga Pose : Wide-Legged Forward Bend",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/2_332.jpg,"Description: The woman is sitting cross-legged on a bed with her legs crossed, holding a small ball in her hands. She is in a seated position with her knees bent, and her hands are resting on her thighs.
Predicted Yoga Pose: Bound Angle Pose",3,Bound Angle Pose,3,Bound Angle Pose
Bound_Angle_Pose_or_Baddha_Konasana_/1_464.jpg,"Description : A woman sitting on the floor with her legs crossed, arms resting on her knees, and her palms facing up.
Predicted Yoga Pose : Bow Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_502.jpg,"Description : A young woman in a black and pink top is sitting on the floor with her legs crossed and arms resting on her knees.
Predicted Yoga Pose : Chair Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_469.jpg,"Description: The woman is sitting cross-legged with her hands on her knees.
Predicted Yoga Pose: Bow Pose",3,Bound Angle Pose,4,Bow Pose
Bound_Angle_Pose_or_Baddha_Konasana_/1_228.jpg,"Description : A woman sitting on the floor with her legs crossed, holding her hands together in front of her chest.
Predicted Yoga Pose : Bound Angle Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/2_294.jpg,"Description: The woman is sitting on the floor with her legs crossed and her hands resting on her knees. She is in a seated position with her eyes closed.
Predicted Yoga Pose: Plow Pose",3,Bound Angle Pose,45,Plow Pose
Bound_Angle_Pose_or_Baddha_Konasana_/1_21.jpg,"Description : A woman sitting on a red mat with her legs crossed.
Predicted Yoga Pose : Bound Angle Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_498.jpg,"Description: The woman is sitting cross-legged with her legs stretched out in front of her.
Predicted Yoga Pose: Bound Angle Pose",3,Bound Angle Pose,3,Bound Angle Pose
Bound_Angle_Pose_or_Baddha_Konasana_/2_178.jpg,"Description : A young woman with long hair is sitting cross-legged on the floor in a meditative pose.
Predicted Yoga Pose : Bow Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_363.jpg,"Description : A silhouette of a person in a seated position, with a lotus-like pose and hands in the center.
Predicted Yoga Pose : Lotus Pose",3,Bound Angle Pose,Bilinmiyor,Bilinmiyor
Bound_Angle_Pose_or_Baddha_Konasana_/1_112.jpg,"Description: The person is lying on their stomach with their arms stretched out in front of them.
Predicted Yoga Pose: Reclining Leg Lift Pose

The person is in a Reclining Leg Lift pose, which is a yoga pose that involves lying on the stomach, lifting the legs off the ground, and extending the arms out in front of the body. This pose is often used as a relaxation or rejuvenation pose, and it can also be used to stretch and strengthen the muscles of the legs and back.",3,Bound Angle Pose,48,Reclining Hand-to-Big-Toe Pose
Bow_Pose_or_Dhanurasana_/83.jpg,"Description: A person is in a seated position with their legs crossed.
Predicted Yoga Pose: Bound Angle Pose",4,Bow Pose,3,Bound Angle Pose
Bow_Pose_or_Dhanurasana_/302.jpg,"Description: The woman is in a seated forward bend with her legs stretched out in front of her, with her arms extended out in front of her.
Predicted Yoga Pose: Seated Forward Bend",4,Bow Pose,52,Seated Forward Bend
Bow_Pose_or_Dhanurasana_/606.jpg,"Description : The woman is sitting in a cross-legged position on the grassy hill, stretching her arms out and looking up at the sky.
Predicted Yoga Pose : Bridge Pose",4,Bow Pose,Bilinmiyor,Bilinmiyor
Bow_Pose_or_Dhanurasana_/345.jpg,"Description: The woman is in a half-plank position, with her legs extended behind her and her hands resting on her shins.
Predicted Yoga Pose: Half-Plank Pose",4,Bow Pose,Bilinmiyor,Bilinmiyor
Bow_Pose_or_Dhanurasana_/31.jpg,"Description: The woman is performing a backbend, with her arms extended and legs straight.
Predicted Yoga Pose: Reverse Warrior Pose",4,Bow Pose,81,Reverse Warrior Pose
Bow_Pose_or_Dhanurasana_/467.jpg,"Description : A person is lying on their back on a yoga mat on a mountaintop with a beautiful sky in the background.
Predicted Yoga Pose : Bridge Pose",4,Bow Pose,Bilinmiyor,Bilinmiyor
Bow_Pose_or_Dhanurasana_/553.jpg,"Description: A woman is doing a yoga pose with her legs extended behind her and her hands resting on the floor.
Predicted Yoga Pose: Extended Side Angle Pose",4,Bow Pose,20,Extended Puppy Pose
Bow_Pose_or_Dhanurasana_/399.jpg,"Description : A person is doing a yoga pose with their arms stretched out behind them.
Predicted Yoga Pose : Dolphin Plank Pose",4,Bow Pose,Bilinmiyor,Bilinmiyor
Bow_Pose_or_Dhanurasana_/684.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Bow_Pose_or_Dhanurasana_/684.jpg',4,Bow Pose,Bilinmiyor,Bilinmiyor
Bow_Pose_or_Dhanurasana_/435.jpg,"Description: The woman is lying on her back, with her legs extended and her arms stretched out in front of her. She is in a position that resembles a cat, with her arms and legs spread wide apart.
Predicted Yoga Pose: Cat Pose",4,Bow Pose,7,Cat Cow Pose
Bow_Pose_or_Dhanurasana_/513.jpg,"Description : The man is performing a seated forward bend pose on his yoga mat.
Predicted Yoga Pose : Easy Sitting Pose",4,Bow Pose,Bilinmiyor,Bilinmiyor
Bow_Pose_or_Dhanurasana_/378.jpg,"Description: The woman is in a seated position with her legs crossed and her hands resting on her knees. Her body is bent at the hips and her head is turned to the side.
Predicted Yoga Pose: Half Lord of the Fishes Pose",4,Bow Pose,30,Half Lord of the Fishes Pose
Bow_Pose_or_Dhanurasana_/514.jpg,"Description: The woman is in a downward-facing dog pose, with her hands and knees on the ground.
Predicted Yoga Pose: Downward-Facing Dog",4,Bow Pose,17,Downward-Facing Dog
Bow_Pose_or_Dhanurasana_/415.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Bow_Pose_or_Dhanurasana_/415.jpg',4,Bow Pose,Bilinmiyor,Bilinmiyor
Bow_Pose_or_Dhanurasana_/486.jpg,"Description: A woman in a yoga pose with her legs bent and arms stretched out to the sides, holding her hands above her head.
Predicted Yoga Pose: Eagle Pose",4,Bow Pose,18,Eagle Pose
Bow_Pose_or_Dhanurasana_/37.jpg,"Description : A woman is doing a seated forward bend pose while holding her hands together in front of her.
Predicted Yoga Pose : Seated Forward Bend",4,Bow Pose,Bilinmiyor,Bilinmiyor
Bow_Pose_or_Dhanurasana_/537.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Bow_Pose_or_Dhanurasana_/537.jpg',4,Bow Pose,Bilinmiyor,Bilinmiyor
Bow_Pose_or_Dhanurasana_/434.jpg,"Description : The woman is in a seated position with her legs crossed, arms outstretched, and her legs slightly bent.
Predicted Yoga Pose : Bridge Pose",4,Bow Pose,Bilinmiyor,Bilinmiyor
Bow_Pose_or_Dhanurasana_/671.jpg,"Description : A woman is doing a seated yoga pose on a mat with her legs crossed in front of her.
Predicted Yoga Pose : Seated Forward Bend",4,Bow Pose,Bilinmiyor,Bilinmiyor
Bow_Pose_or_Dhanurasana_/43.jpg,"Description : A woman in a blue tank top and black leggings is doing a yoga pose with her legs in the air, her arms extended and her fingers touching her toes.
Predicted Yoga Pose : Eagle Pose",4,Bow Pose,Bilinmiyor,Bilinmiyor
